parent_id,name,end
133,Ingress,1
133,クリエイターズ宇宙兄弟,1
134,すべて,1
135,すべて,1
135,男性アイドル,1
135,女性アイドル,1
135,韓流,1
135,国内アーティスト,1
135,海外アーティスト,1
135,音楽フェス,1
135,声優/アニメ,1
135,その他,1
136,すべて,1
136,サッカー,1
136,野球,1
136,テニス,1
136,格闘技/プロレス,1
136,相撲/武道,1
136,ゴルフ,1
136,バレーボール,1
136,バスケットボール,1
136,モータースポーツ,1
136,ウィンタースポーツ,1
136,その他,1
137,すべて,1
137,ミュージカル,1
137,演劇,1
137,伝統芸能,1
137,落語,1
137,お笑い,1
137,オペラ,1
137,サーカス,1
137,バレエ,1
137,その他,1
138,すべて,1
138,声優/アニメ,1
138,キッズ/ファミリー,1
138,トークショー/講演会,1
138,その他,1
139,すべて,1
139,邦画,1
139,洋画,1
139,その他,1
140,すべて,1
140,遊園地/テーマパーク,1
140,美術館/博物館,1
140,スキー場,1
140,ゴルフ場,1
140,フィットネスクラブ,1
140,プール,1
140,ボウリング場,1
140,水族館,1
140,動物園,1
140,その他,1
141,すべて,1
141,ショッピング,1
141,レストラン/食事券,1
141,フード/ドリンク券,1
141,宿泊券,1
141,その他,1
142,すべて,1
143,すべて,1
143,国内自動車本体,1
143,外国自動車本体,1
144,すべて,1
144,タイヤ/ホイールセット,1
144,タイヤ,1
144,ホイール,1
144,その他,1
145,すべて,1
145,サスペンション,1
145,ブレーキ,1
145,外装、エアロパーツ,1
145,ライト,1
145,内装品、シート,1
145,ステアリング,1
145,マフラー・排気系,1
145,エンジン、過給器、冷却装置,1
145,クラッチ、ミッション、駆動系,1
145,電装品,1
145,補強パーツ,1
145,汎用パーツ,1
145,外国自動車用パーツ,1
145,その他,1
146,すべて,1
146,車内アクセサリー,1
146,カーナビ,1
146,カーオーディオ,1
146,車外アクセサリー,1
146,メンテナンス用品,1
146,チャイルドシート,1
146,ドライブレコーダー,1
146,レーダー探知機,1
146,カタログ/マニュアル,1
146,セキュリティ,1
146,ETC,1
146,その他,1
147,すべて,1
148,すべて,1
148,タイヤ,1
148,マフラー,1
148,エンジン、冷却装置,1
148,カウル、フェンダー、外装,1
148,サスペンション,1
148,ホイール,1
148,シート,1
148,ブレーキ,1
148,タンク,1
148,ライト、ウィンカー,1
148,チェーン、スプロケット、駆動系,1
148,メーター,1
148,電装系,1
148,ミラー,1
148,外国オートバイ用パーツ,1
148,その他,1
149,すべて,1
149,ヘルメット/シールド,1
149,バイクウエア/装備,1
149,アクセサリー,1
149,メンテナンス,1
149,カタログ/マニュアル,1
149,その他,1
150,すべて,1
151,すべて,1
151,ペットフード,1
151,犬用品,1
151,猫用品,1
151,魚用品/水草,1
151,小動物用品,1
151,爬虫類/両生類用品,1
151,かご/おり,1
151,鳥用品,1
151,虫類用品,1
151,その他,1
152,すべて,1
152,菓子,1
152,米,1
152,野菜,1
152,果物,1
152,調味料,1
152,魚介類(加工食品),1
152,肉類(加工食品),1
152,その他 加工食品,1
152,その他,1
153,すべて,1
153,コーヒー,1
153,ソフトドリンク,1
153,ミネラルウォーター,1
153,茶,1
153,ウイスキー,1
153,ワイン,1
153,ブランデー,1
153,焼酎,1
153,日本酒,1
153,ビール、発泡酒,1
153,その他,1
154,すべて,1
154,タオル/バス用品,1
154,日用品/生活雑貨,1
154,洗剤/柔軟剤,1
154,旅行用品,1
154,防災関連グッズ,1
154,その他,1
155,すべて,1
155,雑貨,1
155,工芸品,1
155,家具,1
155,印刷物,1
155,その他,1
156,すべて,1
156,筆記具,1
156,ノート/メモ帳,1
156,テープ/マスキングテープ,1
156,カレンダー/スケジュール,1
156,アルバム/スクラップ,1
156,ファイル/バインダー,1
156,はさみ/カッター,1
156,カードホルダー/名刺管理,1
156,のり/ホッチキス,1
156,その他,1
157,すべて,1
157,オフィス用品一般,1
157,オフィス家具,1
157,店舗用品,1
157,OA機器,1
157,ラッピング/包装,1
157,その他,1
158,すべて,1
